bookname,n,k,m,count1,count2,count3,user,sys,real
don-quixote,404461,2,1000,7024485,18715,65859,308.0,0.0,313.0
don-quixote,404461,2,10000,7024485,187148,769038,344.0,8.0,355.0
don-quixote,404461,2,100000,7024485,1871167,7299332,764.0,0.0,774.0
don-quixote,404461,2,500000,7024485,1899846,7370222,744.0,8.0,760.0
don-quixote,404461,3,1000,7024519,18693,2897,328.0,4.0,334.0
don-quixote,404461,3,10000,7024519,186967,35240,336.0,8.0,347.0
don-quixote,404461,3,100000,7024519,1870267,333299,520.0,8.0,538.0
don-quixote,404461,3,500000,7024519,9351430,1676311,1240.0,0.0,1277.0
don-quixote,404461,4,1000,7024518,18706,1539,324.0,4.0,331.0
don-quixote,404461,4,10000,7024518,187023,13352,344.0,0.0,346.0
don-quixote,404461,4,100000,7024518,1870392,128677,508.0,4.0,522.0
don-quixote,404461,4,500000,7024518,1787912,123210,504.0,0.0,513.0
don-quixote,404461,5,1000,7024519,18716,1045,324.0,0.0,328.0
don-quixote,404461,5,10000,7024519,187023,10693,352.0,0.0,354.0
don-quixote,404461,5,100000,7024519,1870501,105790,508.0,8.0,526.0
don-quixote,404461,5,500000,7024519,4545223,256659,780.0,12.0,803.0
don-quixote,404461,6,1000,7024520,18698,1003,328.0,4.0,335.0
don-quixote,404461,6,10000,7024520,187053,10120,348.0,0.0,354.0
don-quixote,404461,6,100000,7024520,1870275,101421,528.0,0.0,538.0
don-quixote,404461,6,500000,7024520,2021765,109422,544.0,4.0,554.0
don-quixote,404461,7,1000,7024521,18695,1003,336.0,4.0,341.0
don-quixote,404461,7,10000,7024521,186999,10122,364.0,8.0,376.0
don-quixote,404461,7,100000,7024521,1870335,100926,532.0,8.0,545.0
don-quixote,404461,7,500000,7024521,9351987,503574,1392.0,8.0,1424.0
madame-bovary,112972,2,1000,1796267,16859,9417,80.0,0.0,81.0
madame-bovary,112972,2,10000,1796267,168601,118368,100.0,0.0,103.0
madame-bovary,112972,2,100000,1796267,1686318,1243771,244.0,0.0,251.0
madame-bovary,112972,2,500000,1796267,4287434,3140848,484.0,4.0,500.0
madame-bovary,112972,3,1000,1796277,16860,1313,84.0,0.0,86.0
madame-bovary,112972,3,10000,1796277,168637,12985,96.0,0.0,101.0
madame-bovary,112972,3,100000,1796277,1686369,129538,216.0,4.0,233.0
madame-bovary,112972,3,500000,1796277,4241528,325414,408.0,4.0,434.0
madame-bovary,112972,4,1000,1796279,16859,1020,108.0,0.0,110.0
madame-bovary,112972,4,10000,1796279,63162,4438,84.0,4.0,91.0
madame-bovary,112972,4,100000,1796279,799360,49436,152.0,0.0,157.0
madame-bovary,112972,4,500000,1796279,1168165,73020,180.0,0.0,188.0
madame-bovary,112972,5,1000,1796279,16857,1001,88.0,0.0,92.0
madame-bovary,112972,5,10000,1796279,168658,10035,116.0,0.0,120.0
madame-bovary,112972,5,100000,1796279,1686426,100486,236.0,0.0,247.0
madame-bovary,112972,5,500000,1796279,658809,39464,156.0,4.0,167.0
madame-bovary,112972,6,1000,1796279,16856,1000,80.0,0.0,83.0
madame-bovary,112972,6,10000,1796279,168682,10011,100.0,0.0,104.0
madame-bovary,112972,6,100000,1796279,1686228,100105,248.0,0.0,255.0
madame-bovary,112972,6,500000,1796279,5137121,304987,624.0,8.0,659.0
madame-bovary,112972,7,1000,1796279,16856,1000,84.0,4.0,89.0
madame-bovary,112972,7,10000,1796279,168693,10000,100.0,4.0,106.0
madame-bovary,112972,7,100000,1796279,367294,21797,124.0,0.0,127.0
madame-bovary,112972,7,500000,1796279,441626,26268,136.0,0.0,139.0
zadig,26046,2,1000,349642,14733,3711,28.0,0.0,30.0
zadig,26046,2,10000,349642,129928,36515,36.0,0.0,42.0
zadig,26046,2,100000,349642,2062,684,20.0,0.0,24.0
zadig,26046,2,500000,349642,102321,28078,28.0,0.0,30.0
zadig,26046,3,1000,349639,14739,1095,16.0,0.0,19.0
zadig,26046,3,10000,349639,39572,2898,24.0,0.0,27.0
zadig,26046,3,100000,349639,250848,18862,40.0,0.0,43.0
zadig,26046,3,500000,349639,840473,63313,92.0,0.0,98.0
zadig,26046,4,1000,349638,14738,1018,24.0,0.0,25.0
zadig,26046,4,10000,349638,147399,10146,32.0,0.0,38.0
zadig,26046,4,100000,349638,737521,50798,84.0,0.0,91.0
zadig,26046,4,500000,349638,256014,17621,68.0,4.0,75.0
zadig,26046,5,1000,349638,14719,1001,36.0,0.0,39.0
zadig,26046,5,10000,349638,147429,10049,44.0,0.0,47.0
zadig,26046,5,100000,349638,276086,18781,44.0,0.0,49.0
zadig,26046,5,500000,349638,42154,2870,24.0,0.0,29.0
zadig,26046,6,1000,349638,14735,1000,20.0,0.0,25.0
zadig,26046,6,10000,349638,147466,10010,44.0,0.0,49.0
zadig,26046,6,100000,349638,538327,36564,76.0,0.0,83.0
zadig,26046,6,500000,349638,91031,6180,44.0,0.0,48.0
zadig,26046,7,1000,349638,14735,1000,28.0,0.0,32.0
zadig,26046,7,10000,349638,91016,6176,32.0,0.0,34.0
zadig,26046,7,100000,349638,91016,6176,32.0,0.0,34.0
zadig,26046,7,500000,349638,91016,6176,28.0,0.0,29.0
don-quixote,404461,2,1000,7024485,18701,77842,308.0,0.0,311.0
don-quixote,404461,2,10000,7024485,187127,717190,336.0,8.0,349.0
don-quixote,404461,2,100000,7024485,1871233,7307701,752.0,4.0,769.0
don-quixote,404461,2,500000,7024485,6630797,25921728,1876.0,16.0,1928.0
don-quixote,404461,3,1000,7024519,18693,2897,320.0,4.0,325.0
don-quixote,404461,3,10000,7024519,186950,32900,332.0,8.0,343.0
don-quixote,404461,3,100000,7024519,1870263,330150,508.0,4.0,522.0
don-quixote,404461,3,500000,7024519,1302485,232947,448.0,4.0,460.0
don-quixote,404461,4,1000,7024518,18709,1651,332.0,0.0,335.0
don-quixote,404461,4,10000,7024518,187023,13352,344.0,0.0,349.0
don-quixote,404461,4,100000,7024518,1870556,128680,508.0,4.0,519.0
don-quixote,404461,4,500000,7024518,3305365,226579,648.0,4.0,669.0
don-quixote,404461,5,1000,7024519,18716,1045,324.0,0.0,327.0
don-quixote,404461,5,10000,7024519,187015,10548,344.0,8.0,355.0
don-quixote,404461,5,100000,7024519,1870501,105790,516.0,0.0,524.0
don-quixote,404461,5,500000,7024519,3239335,182468,660.0,0.0,670.0
don-quixote,404461,6,1000,7024520,18693,1007,320.0,12.0,334.0
don-quixote,404461,6,10000,7024520,187053,10120,344.0,0.0,348.0
don-quixote,404461,6,100000,7024520,1870275,101421,520.0,4.0,532.0
don-quixote,404461,6,500000,7024520,7977494,432307,1172.0,4.0,1199.0
don-quixote,404461,7,1000,7024521,18695,1003,332.0,0.0,333.0
don-quixote,404461,7,10000,7024521,186999,10122,348.0,8.0,360.0
don-quixote,404461,7,100000,7024521,1870278,101027,556.0,0.0,568.0
don-quixote,404461,7,500000,7024521,9351905,503869,1372.0,0.0,1412.0
madame-bovary,112972,2,1000,1796267,16859,9417,76.0,0.0,80.0
madame-bovary,112972,2,10000,1796267,168601,118368,96.0,0.0,101.0
madame-bovary,112972,2,100000,1796267,1686318,1243771,236.0,0.0,243.0
madame-bovary,112972,2,500000,1796267,482297,356708,124.0,0.0,128.0
madame-bovary,112972,3,1000,1796277,16860,1313,84.0,0.0,87.0
madame-bovary,112972,3,10000,1796277,168637,12985,100.0,0.0,101.0
madame-bovary,112972,3,100000,1796277,1686369,129538,208.0,4.0,220.0
madame-bovary,112972,3,500000,1796277,990810,80059,160.0,0.0,169.0
madame-bovary,112972,4,1000,1796279,16859,1020,80.0,0.0,84.0
madame-bovary,112972,4,10000,1796279,63162,4438,80.0,4.0,87.0
madame-bovary,112972,4,100000,1796279,799360,49436,148.0,0.0,157.0
madame-bovary,112972,4,500000,1796279,1168165,73020,184.0,0.0,192.0
madame-bovary,112972,5,1000,1796279,16857,1001,84.0,0.0,85.0
madame-bovary,112972,5,10000,1796279,168658,10035,92.0,4.0,98.0
madame-bovary,112972,5,100000,1796279,1686426,100486,236.0,0.0,243.0
madame-bovary,112972,5,500000,1796279,658809,39464,140.0,0.0,145.0
madame-bovary,112972,6,1000,1796279,16856,1000,84.0,0.0,86.0
madame-bovary,112972,6,10000,1796279,168682,10011,96.0,0.0,99.0
madame-bovary,112972,6,100000,1796279,1686228,100105,248.0,0.0,258.0
madame-bovary,112972,6,500000,1796279,5137121,304987,580.0,4.0,611.0
madame-bovary,112972,7,1000,1796279,16856,1000,80.0,4.0,85.0
madame-bovary,112972,7,10000,1796279,168693,10000,96.0,0.0,101.0
madame-bovary,112972,7,100000,1796279,367294,21797,124.0,0.0,126.0
madame-bovary,112972,7,500000,1796279,441626,26268,128.0,0.0,132.0
zadig,26046,2,1000,349642,14733,3711,20.0,0.0,24.0
zadig,26046,2,10000,349642,129928,36515,28.0,0.0,33.0
zadig,26046,2,100000,349642,2062,684,16.0,0.0,20.0
zadig,26046,2,500000,349642,102321,28078,20.0,4.0,26.0
zadig,26046,3,1000,349639,14729,1109,16.0,0.0,21.0
zadig,26046,3,10000,349639,39572,2898,20.0,0.0,21.0
zadig,26046,3,100000,349639,250848,18862,40.0,0.0,42.0
zadig,26046,3,500000,349639,840473,63313,84.0,0.0,91.0
zadig,26046,4,1000,349638,14738,1018,20.0,0.0,23.0
zadig,26046,4,10000,349638,147399,10146,32.0,0.0,34.0
zadig,26046,4,100000,349638,737521,50798,76.0,4.0,89.0
zadig,26046,4,500000,349638,256014,17621,40.0,0.0,45.0
zadig,26046,5,1000,349638,14719,1001,24.0,0.0,29.0
zadig,26046,5,10000,349638,147429,10049,28.0,0.0,33.0
zadig,26046,5,100000,349638,276086,18781,44.0,0.0,46.0
zadig,26046,5,500000,349638,42154,2870,20.0,0.0,27.0
zadig,26046,6,1000,349638,14735,1000,20.0,0.0,21.0
zadig,26046,6,10000,349638,147466,10010,36.0,0.0,38.0
zadig,26046,6,100000,349638,538327,36564,68.0,4.0,79.0
zadig,26046,6,500000,349638,91031,6180,28.0,0.0,32.0
zadig,26046,7,1000,349638,14735,1000,20.0,0.0,23.0
zadig,26046,7,10000,349638,91016,6176,24.0,0.0,29.0
zadig,26046,7,100000,349638,91016,6176,24.0,0.0,29.0
zadig,26046,7,500000,349638,91016,6176,28.0,0.0,29.0
don-quixote,404461,2,1000,7024485,18701,77842,300.0,0.0,303.0
don-quixote,404461,2,10000,7024485,187127,717190,336.0,4.0,345.0
don-quixote,404461,2,100000,7024485,1871233,7307701,740.0,8.0,760.0
don-quixote,404461,2,500000,7024485,6066255,23856958,1748.0,0.0,1772.0
don-quixote,404461,3,1000,7024519,18690,3705,316.0,8.0,327.0
don-quixote,404461,3,10000,7024519,186950,32900,344.0,0.0,347.0
don-quixote,404461,3,100000,7024519,1870263,330150,504.0,8.0,521.0
don-quixote,404461,3,500000,7024519,1302485,232947,452.0,0.0,459.0
don-quixote,404461,4,1000,7024518,18709,1651,320.0,8.0,331.0
don-quixote,404461,4,10000,7024518,187023,13352,348.0,0.0,352.0
don-quixote,404461,4,100000,7024518,1870556,128680,512.0,0.0,517.0
don-quixote,404461,4,500000,7024518,5756083,397032,884.0,0.0,899.0
don-quixote,404461,5,1000,7024519,18689,1046,328.0,0.0,330.0
don-quixote,404461,5,10000,7024519,187015,10548,340.0,4.0,346.0
don-quixote,404461,5,100000,7024519,1870320,105207,512.0,8.0,528.0
don-quixote,404461,5,500000,7024519,3239335,182468,656.0,4.0,672.0
don-quixote,404461,6,1000,7024520,18693,1007,324.0,0.0,327.0
don-quixote,404461,6,10000,7024520,187056,10169,344.0,0.0,348.0
don-quixote,404461,6,100000,7024520,1870546,101385,528.0,0.0,538.0
don-quixote,404461,6,500000,7024520,4800273,260565,832.0,8.0,862.0
don-quixote,404461,7,1000,7024521,18698,1002,332.0,0.0,334.0
don-quixote,404461,7,10000,7024521,186999,10122,344.0,0.0,348.0
don-quixote,404461,7,100000,7024521,1870362,100832,556.0,0.0,566.0
don-quixote,404461,7,500000,7024521,9351418,503494,1356.0,20.0,1402.0
madame-bovary,112972,2,1000,1796267,16859,9417,80.0,0.0,81.0
madame-bovary,112972,2,10000,1796267,168601,118368,96.0,0.0,98.0
madame-bovary,112972,2,100000,1796267,1686268,1225490,236.0,0.0,247.0
madame-bovary,112972,2,500000,1796267,482297,356708,120.0,0.0,130.0
madame-bovary,112972,3,1000,1796277,16860,1313,84.0,0.0,85.0
madame-bovary,112972,3,10000,1796277,168637,12985,92.0,0.0,97.0
madame-bovary,112972,3,100000,1796277,1686369,129538,212.0,0.0,222.0
madame-bovary,112972,3,500000,1796277,990810,80059,156.0,4.0,164.0
madame-bovary,112972,4,1000,1796279,16859,1020,80.0,0.0,84.0
madame-bovary,112972,4,10000,1796279,63162,4438,88.0,0.0,92.0
madame-bovary,112972,4,100000,1796279,799360,49436,148.0,0.0,156.0
madame-bovary,112972,4,500000,1796279,1168165,73020,184.0,0.0,189.0
madame-bovary,112972,5,1000,1796279,16857,1001,80.0,0.0,83.0
madame-bovary,112972,5,10000,1796279,168663,10043,100.0,0.0,102.0
madame-bovary,112972,5,100000,1796279,1686426,100486,236.0,0.0,248.0
madame-bovary,112972,5,500000,1796279,658809,39464,140.0,0.0,148.0
madame-bovary,112972,6,1000,1796279,16856,1000,80.0,4.0,85.0
madame-bovary,112972,6,10000,1796279,168682,10011,96.0,0.0,101.0
madame-bovary,112972,6,100000,1796279,1686572,100044,248.0,0.0,261.0
madame-bovary,112972,6,500000,1796279,4581781,271981,532.0,0.0,552.0
madame-bovary,112972,7,1000,1796279,16856,1000,80.0,0.0,84.0
madame-bovary,112972,7,10000,1796279,168693,10000,92.0,4.0,100.0
madame-bovary,112972,7,100000,1796279,367294,21797,116.0,0.0,123.0
madame-bovary,112972,7,500000,1796279,441626,26268,128.0,0.0,130.0
zadig,26046,2,1000,349642,14733,3711,20.0,0.0,21.0
zadig,26046,2,10000,349642,129928,36515,24.0,0.0,29.0
zadig,26046,2,100000,349642,2062,684,16.0,0.0,21.0
zadig,26046,2,500000,349642,102321,28078,24.0,0.0,28.0
zadig,26046,3,1000,349639,14729,1109,20.0,0.0,22.0
zadig,26046,3,10000,349639,39572,2898,20.0,0.0,25.0
zadig,26046,3,100000,349639,250848,18862,36.0,0.0,42.0
zadig,26046,3,500000,349639,840473,63313,80.0,0.0,88.0
zadig,26046,4,1000,349638,14738,1018,16.0,0.0,21.0
zadig,26046,4,10000,349638,147399,10146,28.0,4.0,34.0
zadig,26046,4,100000,349638,737521,50798,76.0,0.0,84.0
zadig,26046,4,500000,349638,256014,17621,32.0,4.0,41.0
zadig,26046,5,1000,349638,14735,1001,24.0,0.0,29.0
zadig,26046,5,10000,349638,147429,10049,28.0,0.0,33.0
zadig,26046,5,100000,349638,276086,18781,44.0,0.0,49.0
zadig,26046,5,500000,349638,42154,2870,20.0,0.0,22.0
zadig,26046,6,1000,349638,14735,1000,20.0,0.0,23.0
zadig,26046,6,10000,349638,147466,10010,32.0,0.0,36.0
zadig,26046,6,100000,349638,538327,36564,68.0,4.0,77.0
zadig,26046,6,500000,349638,91031,6180,24.0,0.0,29.0
zadig,26046,7,1000,349638,14735,1000,16.0,0.0,20.0
zadig,26046,7,10000,349638,91016,6176,28.0,0.0,33.0
zadig,26046,7,100000,349638,91016,6176,28.0,0.0,34.0
zadig,26046,7,500000,349638,91016,6176,28.0,0.0,36.0
don-quixote,404461,2,1000,7024485,18701,77842,304.0,0.0,308.0
don-quixote,404461,2,10000,7024485,187100,731856,332.0,12.0,346.0
don-quixote,404461,2,100000,7024485,1871388,7294166,744.0,0.0,757.0
don-quixote,404461,2,500000,7024485,2236313,8832396,832.0,4.0,845.0
don-quixote,404461,3,1000,7024519,18690,3705,320.0,0.0,324.0
don-quixote,404461,3,10000,7024519,186950,32900,340.0,0.0,347.0
don-quixote,404461,3,100000,7024519,1870502,333126,508.0,0.0,519.0
don-quixote,404461,3,500000,7024519,702093,127409,396.0,0.0,401.0
don-quixote,404461,4,1000,7024518,18709,1651,328.0,0.0,330.0
don-quixote,404461,4,10000,7024518,187024,12611,344.0,0.0,348.0
don-quixote,404461,4,100000,7024518,1870205,128234,504.0,4.0,513.0
don-quixote,404461,4,500000,7024518,5756083,397032,892.0,0.0,909.0
don-quixote,404461,5,1000,7024519,18689,1046,324.0,0.0,328.0
don-quixote,404461,5,10000,7024519,187110,10583,340.0,0.0,344.0
don-quixote,404461,5,100000,7024519,1870320,105207,520.0,4.0,529.0
don-quixote,404461,5,500000,7024519,9352188,528591,1280.0,0.0,1320.0
don-quixote,404461,6,1000,7024520,18698,1003,328.0,0.0,331.0
don-quixote,404461,6,10000,7024520,187056,10169,344.0,0.0,347.0
don-quixote,404461,6,100000,7024520,1870546,101385,528.0,4.0,537.0
don-quixote,404461,6,500000,7024520,3447102,186829,688.0,4.0,706.0
don-quixote,404461,7,1000,7024521,18698,1002,332.0,0.0,334.0
don-quixote,404461,7,10000,7024521,186982,10068,352.0,0.0,356.0
don-quixote,404461,7,100000,7024521,1870362,100832,536.0,0.0,544.0
don-quixote,404461,7,500000,7024521,2954188,159195,680.0,8.0,703.0
madame-bovary,112972,2,1000,1796267,16859,9417,80.0,0.0,84.0
madame-bovary,112972,2,10000,1796267,168601,118368,96.0,0.0,100.0
madame-bovary,112972,2,100000,1796267,1686268,1225490,240.0,0.0,248.0
madame-bovary,112972,2,500000,1796267,482297,356708,120.0,4.0,127.0
madame-bovary,112972,3,1000,1796277,16860,1313,80.0,0.0,83.0
madame-bovary,112972,3,10000,1796277,168625,12768,96.0,0.0,98.0
madame-bovary,112972,3,100000,1796277,1686369,129538,208.0,4.0,223.0
madame-bovary,112972,3,500000,1796277,990810,80059,156.0,0.0,162.0
madame-bovary,112972,4,1000,1796279,16859,1020,84.0,0.0,88.0
madame-bovary,112972,4,10000,1796279,63162,4438,84.0,0.0,87.0
madame-bovary,112972,4,100000,1796279,799360,49436,152.0,0.0,159.0
madame-bovary,112972,4,500000,1796279,1168165,73020,180.0,0.0,191.0
madame-bovary,112972,5,1000,1796279,16857,1001,80.0,0.0,84.0
madame-bovary,112972,5,10000,1796279,168663,10043,96.0,0.0,100.0
madame-bovary,112972,5,100000,1796279,1686386,100384,236.0,0.0,248.0
madame-bovary,112972,5,500000,1796279,658809,39464,140.0,4.0,150.0
madame-bovary,112972,6,1000,1796279,16856,1000,84.0,0.0,85.0
madame-bovary,112972,6,10000,1796279,168682,10011,96.0,0.0,100.0
madame-bovary,112972,6,100000,1796279,1686572,100044,240.0,4.0,256.0
madame-bovary,112972,6,500000,1796279,4581781,271981,532.0,0.0,548.0
madame-bovary,112972,7,1000,1796279,16856,1000,80.0,0.0,84.0
madame-bovary,112972,7,10000,1796279,168693,10000,96.0,0.0,100.0
madame-bovary,112972,7,100000,1796279,367294,21797,120.0,0.0,124.0
madame-bovary,112972,7,500000,1796279,5376527,318982,636.0,4.0,670.0
zadig,26046,2,1000,349642,14733,3711,16.0,0.0,18.0
zadig,26046,2,10000,349642,129928,36515,20.0,8.0,30.0
zadig,26046,2,100000,349642,2062,684,16.0,0.0,19.0
zadig,26046,2,500000,349642,102321,28078,24.0,0.0,29.0
zadig,26046,3,1000,349639,14729,1109,16.0,0.0,19.0
zadig,26046,3,10000,349639,39572,2898,16.0,4.0,21.0
zadig,26046,3,100000,349639,250848,18862,40.0,0.0,43.0
zadig,26046,3,500000,349639,840473,63313,80.0,0.0,88.0
zadig,26046,4,1000,349638,14738,1018,16.0,0.0,25.0
zadig,26046,4,10000,349638,147399,10146,28.0,0.0,33.0
zadig,26046,4,100000,349638,737521,50798,80.0,0.0,87.0
zadig,26046,4,500000,349638,256014,17621,40.0,0.0,42.0
zadig,26046,5,1000,349638,14735,1001,20.0,0.0,22.0
zadig,26046,5,10000,349638,147429,10049,28.0,4.0,35.0
zadig,26046,5,100000,349638,276086,18781,44.0,0.0,48.0
zadig,26046,5,500000,349638,42154,2870,20.0,0.0,25.0
zadig,26046,6,1000,349638,14735,1000,16.0,4.0,22.0
zadig,26046,6,10000,349638,147466,10010,32.0,0.0,37.0
zadig,26046,6,100000,349638,538327,36564,72.0,0.0,82.0
zadig,26046,6,500000,349638,91031,6180,24.0,0.0,30.0
zadig,26046,7,1000,349638,14735,1000,20.0,0.0,25.0
zadig,26046,7,10000,349638,91016,6176,28.0,0.0,31.0
zadig,26046,7,100000,349638,91016,6176,24.0,4.0,29.0
zadig,26046,7,500000,349638,91016,6176,24.0,0.0,29.0
don-quixote,404461,2,1000,7024485,18699,73971,304.0,0.0,308.0
don-quixote,404461,2,10000,7024485,187100,731856,344.0,0.0,346.0
don-quixote,404461,2,100000,7024485,1871295,7316948,748.0,0.0,760.0
don-quixote,404461,2,500000,7024485,6716134,26469405,1884.0,4.0,1913.0
don-quixote,404461,3,1000,7024519,18690,3705,324.0,4.0,329.0
don-quixote,404461,3,10000,7024519,186936,33487,328.0,12.0,343.0
don-quixote,404461,3,100000,7024519,1870502,333126,504.0,4.0,519.0
don-quixote,404461,3,500000,7024519,702093,127409,392.0,0.0,399.0
don-quixote,404461,4,1000,7024518,18727,1399,328.0,0.0,330.0
don-quixote,404461,4,10000,7024518,187024,12611,344.0,4.0,351.0
don-quixote,404461,4,100000,7024518,1870205,128234,508.0,0.0,516.0
don-quixote,404461,4,500000,7024518,2897073,198578,612.0,0.0,620.0
don-quixote,404461,5,1000,7024519,18689,1046,324.0,0.0,328.0
don-quixote,404461,5,10000,7024519,187110,10583,340.0,4.0,348.0
don-quixote,404461,5,100000,7024519,1684325,95728,492.0,4.0,504.0
don-quixote,404461,5,500000,7024519,3024603,170538,632.0,4.0,651.0
don-quixote,404461,6,1000,7024520,18698,1003,320.0,4.0,328.0
don-quixote,404461,6,10000,7024520,187013,10275,340.0,4.0,348.0
don-quixote,404461,6,100000,7024520,1870641,101461,516.0,12.0,538.0
don-quixote,404461,6,500000,7024520,3447102,186829,688.0,4.0,705.0
don-quixote,404461,7,1000,7024521,18698,1002,332.0,0.0,334.0
don-quixote,404461,7,10000,7024521,186982,10068,344.0,4.0,351.0
don-quixote,404461,7,100000,7024521,1870288,100745,536.0,4.0,548.0
don-quixote,404461,7,500000,7024521,92712,4994,340.0,0.0,344.0
madame-bovary,112972,2,1000,1796267,16859,9417,80.0,0.0,81.0
madame-bovary,112972,2,10000,1796267,168601,118368,92.0,0.0,97.0
madame-bovary,112972,2,100000,1796267,1686268,1225490,236.0,0.0,247.0
madame-bovary,112972,2,500000,1796267,482297,356708,128.0,0.0,132.0
madame-bovary,112972,3,1000,1796277,16858,1427,84.0,0.0,88.0
madame-bovary,112972,3,10000,1796277,168625,12768,96.0,0.0,99.0
madame-bovary,112972,3,100000,1796277,1686363,130079,216.0,0.0,222.0
madame-bovary,112972,3,500000,1796277,990810,80059,156.0,0.0,162.0
madame-bovary,112972,4,1000,1796279,16859,1020,80.0,0.0,84.0
madame-bovary,112972,4,10000,1796279,168681,10313,96.0,0.0,101.0
madame-bovary,112972,4,100000,1796279,799360,49436,152.0,0.0,160.0
madame-bovary,112972,4,500000,1796279,1168165,73020,180.0,0.0,186.0
madame-bovary,112972,5,1000,1796279,16857,1001,84.0,0.0,88.0
madame-bovary,112972,5,10000,1796279,168663,10043,96.0,0.0,100.0
madame-bovary,112972,5,100000,1796279,1686386,100384,224.0,16.0,249.0
madame-bovary,112972,5,500000,1796279,417538,24905,120.0,0.0,125.0
madame-bovary,112972,6,1000,1796279,16856,1000,84.0,0.0,86.0
madame-bovary,112972,6,10000,1796279,168682,10011,96.0,0.0,100.0
madame-bovary,112972,6,100000,1796279,1686572,100044,248.0,0.0,254.0
madame-bovary,112972,6,500000,1796279,4807974,285380,552.0,0.0,576.0
madame-bovary,112972,7,1000,1796279,16856,1000,80.0,4.0,86.0
madame-bovary,112972,7,10000,1796279,168693,10000,92.0,4.0,99.0
madame-bovary,112972,7,100000,1796279,367294,21797,120.0,0.0,126.0
madame-bovary,112972,7,500000,1796279,5376527,318982,636.0,8.0,672.0
zadig,26046,2,1000,349642,14733,3711,16.0,0.0,19.0
zadig,26046,2,10000,349642,129928,36515,24.0,0.0,29.0
zadig,26046,2,100000,349642,2062,684,20.0,0.0,23.0
zadig,26046,2,500000,349642,102321,28078,20.0,4.0,27.0
zadig,26046,3,1000,349639,14729,1109,20.0,0.0,23.0
zadig,26046,3,10000,349639,39572,2898,20.0,0.0,22.0
zadig,26046,3,100000,349639,250848,18862,36.0,0.0,40.0
zadig,26046,3,500000,349639,840473,63313,80.0,0.0,88.0
zadig,26046,4,1000,349638,14738,1018,16.0,0.0,22.0
zadig,26046,4,10000,349638,147399,10146,36.0,0.0,38.0
zadig,26046,4,100000,349638,737521,50798,76.0,0.0,86.0
zadig,26046,4,500000,349638,256014,17621,40.0,0.0,42.0
zadig,26046,5,1000,349638,14735,1001,20.0,0.0,21.0
zadig,26046,5,10000,349638,147496,10034,28.0,0.0,33.0
zadig,26046,5,100000,349638,276086,18781,44.0,0.0,48.0
zadig,26046,5,500000,349638,42154,2870,20.0,0.0,25.0
zadig,26046,6,1000,349638,14735,1000,16.0,0.0,21.0
zadig,26046,6,10000,349638,147466,10010,32.0,0.0,35.0
zadig,26046,6,100000,349638,538327,36564,72.0,0.0,76.0
zadig,26046,6,500000,349638,91031,6180,28.0,0.0,35.0
zadig,26046,7,1000,349638,14735,1000,20.0,0.0,21.0
zadig,26046,7,10000,349638,91016,6176,24.0,0.0,29.0
zadig,26046,7,100000,349638,91016,6176,28.0,0.0,30.0
zadig,26046,7,500000,349638,91016,6176,24.0,0.0,34.0
don-quixote,404461,2,1000,7024485,18699,73971,304.0,0.0,307.0
don-quixote,404461,2,10000,7024485,187100,731856,340.0,4.0,348.0
don-quixote,404461,2,100000,7024485,471833,1819311,412.0,0.0,417.0
don-quixote,404461,2,500000,7024485,2806645,10989521,956.0,12.0,980.0
don-quixote,404461,3,1000,7024519,18723,3455,324.0,0.0,328.0
don-quixote,404461,3,10000,7024519,186936,33487,340.0,0.0,342.0
don-quixote,404461,3,100000,7024519,1870266,338361,496.0,16.0,517.0
don-quixote,404461,3,500000,7024519,9351901,1691032,1224.0,20.0,1271.0
don-quixote,404461,4,1000,7024518,18727,1399,324.0,0.0,327.0
don-quixote,404461,4,10000,7024518,187088,13372,344.0,0.0,349.0
don-quixote,404461,4,100000,7024518,1870284,129485,508.0,4.0,521.0
don-quixote,404461,4,500000,7024518,2447150,168000,564.0,4.0,577.0
don-quixote,404461,5,1000,7024519,18700,1031,324.0,0.0,328.0
don-quixote,404461,5,10000,7024519,187110,10583,344.0,0.0,348.0
don-quixote,404461,5,100000,7024519,1870590,105795,512.0,4.0,527.0
don-quixote,404461,5,500000,7024519,2573479,145121,584.0,8.0,603.0
don-quixote,404461,6,1000,7024520,18698,1003,328.0,0.0,330.0
don-quixote,404461,6,10000,7024520,187013,10275,344.0,0.0,348.0
don-quixote,404461,6,100000,7024520,1870378,101626,512.0,16.0,536.0
don-quixote,404461,6,500000,7024520,9351533,507370,1316.0,4.0,1361.0
don-quixote,404461,7,1000,7024521,18695,1003,332.0,0.0,334.0
don-quixote,404461,7,10000,7024521,187028,10021,360.0,0.0,364.0
don-quixote,404461,7,100000,7024521,1870288,100745,536.0,4.0,548.0
don-quixote,404461,7,500000,7024521,92712,4994,336.0,0.0,338.0
madame-bovary,112972,2,1000,1796267,16859,9417,80.0,0.0,82.0
madame-bovary,112972,2,10000,1796267,168601,118368,92.0,0.0,97.0
madame-bovary,112972,2,100000,1796267,1686268,1225490,236.0,4.0,250.0
madame-bovary,112972,2,500000,1796267,661956,470049,140.0,0.0,146.0
madame-bovary,112972,3,1000,1796277,16858,1427,84.0,0.0,87.0
madame-bovary,112972,3,10000,1796277,168625,12768,100.0,0.0,101.0
