bookname,n,k,m,count1,count2,count3,user,sys,real
don-quixote,404461,2,1000,7024485,18713,52120,268.0,12.0,2893.0
don-quixote,404461,2,10000,7024485,187072,717453,316.0,12.0,523.0
don-quixote,404461,2,100000,7024485,1871271,7237885,788.0,44.0,2380.0
don-quixote,404461,2,500000,7024485,9355793,36725071,2896.0,88.0,5662.0
don-quixote,404461,3,1000,7024519,18720,3604,364.0,0.0,773.0
don-quixote,404461,3,10000,7024519,187037,34562,336.0,12.0,2824.0
don-quixote,404461,3,100000,7024519,169886,31891,340.0,12.0,598.0
don-quixote,404461,3,500000,7024519,3224035,582975,840.0,24.0,6701.0
don-quixote,404461,4,1000,7024518,18694,1581,300.0,24.0,4837.0
don-quixote,404461,4,10000,7024518,187027,12782,316.0,0.0,6047.0
don-quixote,404461,4,100000,7024518,1870551,128536,440.0,28.0,931.0
don-quixote,404461,4,500000,7024518,9352095,645518,1228.0,52.0,4941.0
don-quixote,404461,5,1000,7024519,18697,1085,280.0,32.0,4851.0
don-quixote,404461,5,10000,7024519,187028,10466,284.0,8.0,583.0
don-quixote,404461,5,100000,7024519,1870545,105702,472.0,4.0,5102.0
don-quixote,404461,5,500000,7024519,2088511,117934,612.0,0.0,1730.0
don-quixote,404461,6,1000,7024520,18698,1003,300.0,4.0,583.0
don-quixote,404461,6,10000,7024520,186981,10160,324.0,4.0,5596.0
don-quixote,404461,6,100000,7024520,1870369,101582,484.0,16.0,3210.0
don-quixote,404461,6,500000,7024520,9352705,507739,1408.0,92.0,4893.0
don-quixote,404461,7,1000,7024521,18698,1002,380.0,8.0,5310.0
don-quixote,404461,7,10000,7024521,186987,10019,296.0,16.0,573.0
don-quixote,404461,7,100000,7024521,195733,10600,340.0,12.0,2192.0
don-quixote,404461,7,500000,7024521,9351473,502983,1316.0,52.0,4084.0
madame-bovary,112972,2,1000,1796267,16859,14951,88.0,0.0,216.0
madame-bovary,112972,2,10000,1796267,168659,112081,96.0,8.0,413.0
madame-bovary,112972,2,100000,1796267,833328,555152,152.0,8.0,369.0
madame-bovary,112972,2,500000,1796267,475285,337836,148.0,8.0,4679.0
madame-bovary,112972,3,1000,1796277,16876,1266,76.0,4.0,1114.0
madame-bovary,112972,3,10000,1796277,168667,12863,84.0,0.0,120.0
madame-bovary,112972,3,100000,1796277,1558095,120440,240.0,8.0,2786.0
madame-bovary,112972,3,500000,1796277,3146892,242323,328.0,16.0,2505.0
madame-bovary,112972,4,1000,1796279,16859,1036,72.0,4.0,107.0
madame-bovary,112972,4,10000,1796279,168623,10370,92.0,8.0,1641.0
madame-bovary,112972,4,100000,1796279,416031,26444,124.0,8.0,2089.0
madame-bovary,112972,4,500000,1796279,1698115,104964,208.0,20.0,353.0
madame-bovary,112972,5,1000,1796279,16856,1001,72.0,4.0,110.0
madame-bovary,112972,5,10000,1796279,168616,10059,84.0,0.0,168.0
madame-bovary,112972,5,100000,1796279,1512960,90221,220.0,4.0,502.0
madame-bovary,112972,5,500000,1796279,2717100,162071,304.0,0.0,639.0
madame-bovary,112972,6,1000,1796279,16856,1000,72.0,0.0,233.0
madame-bovary,112972,6,10000,1796279,168682,10011,88.0,4.0,313.0
madame-bovary,112972,6,100000,1796279,1021845,60719,156.0,4.0,360.0
madame-bovary,112972,6,500000,1796279,276620,16552,92.0,4.0,420.0
madame-bovary,112972,7,1000,1796279,16856,1000,72.0,0.0,106.0
madame-bovary,112972,7,10000,1796279,168693,10000,88.0,0.0,152.0
madame-bovary,112972,7,100000,1796279,1163283,69074,180.0,12.0,388.0
madame-bovary,112972,7,500000,1796279,1270901,75418,172.0,8.0,212.0
zadig,26046,2,1000,349642,14739,4392,16.0,0.0,2488.0
zadig,26046,2,10000,349642,147419,40985,24.0,4.0,83.0
zadig,26046,2,100000,349642,29746,8706,16.0,4.0,331.0
zadig,26046,2,500000,349642,407250,108576,52.0,0.0,2178.0
zadig,26046,3,1000,349639,14720,1096,20.0,0.0,1073.0
zadig,26046,3,10000,349639,147450,10974,20.0,8.0,92.0
zadig,26046,3,100000,349639,388822,28999,40.0,0.0,3750.0
zadig,26046,3,500000,349639,271805,20471,32.0,0.0,299.0
zadig,26046,4,1000,349638,14744,1013,16.0,0.0,2292.0
zadig,26046,4,10000,349638,147407,10134,24.0,0.0,1874.0
zadig,26046,4,100000,349638,94005,6508,20.0,0.0,1243.0
zadig,26046,4,500000,349638,142022,9826,24.0,0.0,151.0
zadig,26046,5,1000,349638,14735,1001,16.0,4.0,632.0
zadig,26046,5,10000,349638,147358,10059,24.0,0.0,38.0
zadig,26046,5,100000,349638,590925,40231,68.0,0.0,212.0
zadig,26046,5,500000,349638,1064930,72552,88.0,8.0,778.0
zadig,26046,6,1000,349638,14735,1000,16.0,0.0,223.0
zadig,26046,6,10000,349638,84253,5719,20.0,0.0,148.0
zadig,26046,6,100000,349638,524913,35693,52.0,4.0,128.0
zadig,26046,6,500000,349638,399709,27155,44.0,0.0,76.0
zadig,26046,7,1000,349638,14735,1000,8.0,8.0,400.0
zadig,26046,7,10000,349638,91016,6176,24.0,0.0,1241.0
zadig,26046,7,100000,349638,91016,6176,16.0,4.0,53.0
zadig,26046,7,500000,349638,371672,25235,44.0,0.0,457.0
don-quixote,404461,2,1000,7024485,18710,70272,268.0,8.0,311.0
don-quixote,404461,2,10000,7024485,187142,769369,312.0,8.0,397.0
don-quixote,404461,2,100000,7024485,1871502,7267049,824.0,28.0,3493.0
don-quixote,404461,2,500000,7024485,1467251,5778692,724.0,28.0,1794.0
don-quixote,404461,3,1000,7024519,18696,3283,288.0,8.0,360.0
don-quixote,404461,3,10000,7024519,187010,31667,292.0,12.0,376.0
don-quixote,404461,3,100000,7024519,1870288,334002,476.0,28.0,1102.0
don-quixote,404461,3,500000,7024519,6888658,1231895,1204.0,64.0,3888.0
don-quixote,404461,4,1000,7024518,18708,1429,288.0,8.0,1333.0
don-quixote,404461,4,10000,7024518,187040,12609,376.0,8.0,990.0
don-quixote,404461,4,100000,7024518,1870609,127492,532.0,36.0,969.0
don-quixote,404461,4,500000,7024518,9352582,644637,1124.0,88.0,4564.0
don-quixote,404461,5,1000,7024519,18708,1057,284.0,24.0,890.0
don-quixote,404461,5,10000,7024519,187058,10547,316.0,4.0,723.0
don-quixote,404461,5,100000,7024519,1870508,105673,468.0,16.0,1166.0
don-quixote,404461,5,500000,7024519,2718577,153541,544.0,24.0,1805.0
don-quixote,404461,6,1000,7024520,18698,1003,292.0,0.0,707.0
don-quixote,404461,6,10000,7024520,187032,10065,312.0,8.0,1496.0
don-quixote,404461,6,100000,7024520,1870263,101672,484.0,8.0,2398.0
don-quixote,404461,6,500000,7024520,3819838,207280,672.0,16.0,948.0
don-quixote,404461,7,1000,7024521,18694,1003,316.0,12.0,770.0
don-quixote,404461,7,10000,7024521,187000,10051,308.0,8.0,774.0
don-quixote,404461,7,100000,7024521,1870264,100935,584.0,16.0,1532.0
don-quixote,404461,7,500000,7024521,4198432,226515,756.0,40.0,2706.0
madame-bovary,112972,2,1000,1796267,16859,14951,76.0,4.0,212.0
madame-bovary,112972,2,10000,1796267,168584,118596,88.0,4.0,182.0
madame-bovary,112972,2,100000,1796267,833328,555152,156.0,0.0,222.0
madame-bovary,112972,2,500000,1796267,1129263,791249,264.0,8.0,679.0
madame-bovary,112972,3,1000,1796277,16860,1253,76.0,4.0,119.0
madame-bovary,112972,3,10000,1796277,168667,12863,80.0,4.0,118.0
madame-bovary,112972,3,100000,1796277,747332,58598,124.0,8.0,181.0
madame-bovary,112972,3,500000,1796277,1706321,133529,204.0,8.0,510.0
madame-bovary,112972,4,1000,1796279,16859,1036,68.0,4.0,105.0
madame-bovary,112972,4,10000,1796279,168628,10270,92.0,0.0,312.0
madame-bovary,112972,4,100000,1796279,454163,29478,108.0,0.0,158.0
madame-bovary,112972,4,500000,1796279,941695,58488,148.0,0.0,457.0
madame-bovary,112972,5,1000,1796279,16856,1001,76.0,0.0,122.0
madame-bovary,112972,5,10000,1796279,168616,10059,84.0,0.0,100.0
madame-bovary,112972,5,100000,1796279,1512960,90221,192.0,4.0,235.0
madame-bovary,112972,5,500000,1796279,2717100,162071,340.0,4.0,825.0
madame-bovary,112972,6,1000,1796279,16856,1000,72.0,0.0,127.0
madame-bovary,112972,6,10000,1796279,168644,10006,88.0,0.0,107.0
madame-bovary,112972,6,100000,1796279,295408,17901,100.0,0.0,501.0
madame-bovary,112972,6,500000,1796279,2069888,122981,252.0,0.0,301.0
madame-bovary,112972,7,1000,1796279,16856,1000,68.0,8.0,91.0
madame-bovary,112972,7,10000,1796279,168693,10000,88.0,0.0,149.0
madame-bovary,112972,7,100000,1796279,1163283,69074,172.0,0.0,228.0
madame-bovary,112972,7,500000,1796279,1270901,75418,176.0,8.0,282.0
zadig,26046,2,1000,349642,14757,4286,16.0,0.0,57.0
zadig,26046,2,10000,349642,147419,40985,36.0,0.0,194.0
zadig,26046,2,100000,349642,226746,62029,32.0,0.0,159.0
zadig,26046,2,500000,349642,732994,199631,76.0,0.0,264.0
zadig,26046,3,1000,349639,14723,1137,16.0,0.0,48.0
zadig,26046,3,10000,349639,147450,10974,24.0,0.0,44.0
zadig,26046,3,100000,349639,139635,10390,32.0,0.0,89.0
zadig,26046,3,500000,349639,503097,37564,48.0,0.0,153.0
zadig,26046,4,1000,349638,14729,1007,16.0,0.0,47.0
zadig,26046,4,10000,349638,147404,10141,24.0,8.0,355.0
zadig,26046,4,100000,349638,328256,22584,36.0,8.0,116.0
zadig,26046,4,500000,349638,142022,9826,24.0,0.0,54.0
zadig,26046,5,1000,349638,14735,1001,16.0,0.0,56.0
zadig,26046,5,10000,349638,147358,10059,24.0,0.0,49.0
zadig,26046,5,100000,349638,590925,40231,60.0,4.0,975.0
zadig,26046,5,500000,349638,177514,12085,32.0,0.0,128.0
zadig,26046,6,1000,349638,14735,1000,16.0,0.0,22.0
zadig,26046,6,10000,349638,97809,6641,16.0,4.0,72.0
zadig,26046,6,100000,349638,97809,6641,20.0,0.0,134.0
zadig,26046,6,500000,349638,399709,27155,40.0,4.0,108.0
zadig,26046,7,1000,349638,14735,1000,16.0,0.0,45.0
zadig,26046,7,10000,349638,91016,6176,16.0,4.0,62.0
zadig,26046,7,100000,349638,91016,6176,20.0,0.0,50.0
zadig,26046,7,500000,349638,91016,6176,20.0,0.0,549.0
don-quixote,404461,2,1000,7024485,18716,84117,292.0,8.0,807.0
don-quixote,404461,2,10000,7024485,187142,769369,316.0,4.0,871.0
don-quixote,404461,2,100000,7024485,1871574,7352709,828.0,8.0,2733.0
don-quixote,404461,2,500000,7024485,9356181,36678589,2824.0,152.0,6728.0
don-quixote,404461,3,1000,7024519,18696,3283,316.0,0.0,448.0
don-quixote,404461,3,10000,7024519,186992,35125,332.0,32.0,1135.0
don-quixote,404461,3,100000,7024519,1870328,337552,496.0,20.0,1523.0
don-quixote,404461,3,500000,7024519,2053403,360627,504.0,4.0,1602.0
don-quixote,404461,4,1000,7024518,18717,1245,292.0,12.0,1046.0
don-quixote,404461,4,10000,7024518,187035,12758,296.0,24.0,431.0
don-quixote,404461,4,100000,7024518,1870174,128445,440.0,32.0,1466.0
don-quixote,404461,4,500000,7024518,9352120,640092,1172.0,76.0,7364.0
don-quixote,404461,5,1000,7024519,18716,1059,288.0,8.0,332.0
don-quixote,404461,5,10000,7024519,187040,10590,228.0,20.0,653.0
don-quixote,404461,5,100000,7024519,1870641,105494,484.0,12.0,5342.0
don-quixote,404461,5,500000,7024519,9351840,528550,1228.0,72.0,4607.0
don-quixote,404461,6,1000,7024520,18696,1007,292.0,8.0,555.0
don-quixote,404461,6,10000,7024520,186974,10141,276.0,24.0,2315.0
don-quixote,404461,6,100000,7024520,1870337,101264,492.0,4.0,4220.0
don-quixote,404461,6,500000,7024520,6708613,364356,920.0,48.0,1224.0
don-quixote,404461,7,1000,7024521,18698,1002,324.0,8.0,620.0
don-quixote,404461,7,10000,7024521,187053,10063,328.0,8.0,1059.0
don-quixote,404461,7,100000,7024521,1021606,54900,392.0,4.0,661.0
don-quixote,404461,7,500000,7024521,9351721,503903,1340.0,96.0,3511.0
madame-bovary,112972,2,1000,1796267,16859,14951,60.0,16.0,132.0
madame-bovary,112972,2,10000,1796267,168584,118596,92.0,8.0,214.0
madame-bovary,112972,2,100000,1796267,833328,555152,144.0,12.0,1460.0
madame-bovary,112972,2,500000,1796267,1129263,791249,260.0,4.0,745.0
madame-bovary,112972,3,1000,1796277,16860,1253,72.0,4.0,411.0
madame-bovary,112972,3,10000,1796277,168667,12863,84.0,0.0,128.0
madame-bovary,112972,3,100000,1796277,1686388,128414,184.0,24.0,313.0
madame-bovary,112972,3,500000,1796277,1706321,133529,212.0,4.0,1494.0
madame-bovary,112972,4,1000,1796279,16853,1044,76.0,0.0,207.0
madame-bovary,112972,4,10000,1796279,168587,10331,80.0,12.0,205.0
madame-bovary,112972,4,100000,1796279,454163,29478,100.0,4.0,133.0
madame-bovary,112972,4,500000,1796279,941695,58488,160.0,8.0,316.0
madame-bovary,112972,5,1000,1796279,16856,1001,76.0,0.0,108.0
madame-bovary,112972,5,10000,1796279,168616,10059,84.0,0.0,103.0
madame-bovary,112972,5,100000,1796279,1686365,100421,200.0,16.0,281.0
madame-bovary,112972,5,500000,1796279,972732,58112,152.0,4.0,1012.0
madame-bovary,112972,6,1000,1796279,16856,1000,80.0,0.0,179.0
madame-bovary,112972,6,10000,1796279,168644,10006,80.0,8.0,119.0
madame-bovary,112972,6,100000,1796279,295408,17901,84.0,8.0,110.0
madame-bovary,112972,6,500000,1796279,2069888,122981,240.0,12.0,297.0
madame-bovary,112972,7,1000,1796279,16856,1000,72.0,0.0,98.0
madame-bovary,112972,7,10000,1796279,168693,10000,84.0,4.0,134.0
madame-bovary,112972,7,100000,1796279,1163283,69074,176.0,0.0,268.0
madame-bovary,112972,7,500000,1796279,1270901,75418,260.0,4.0,654.0
zadig,26046,2,1000,349642,14757,4286,16.0,0.0,57.0
zadig,26046,2,10000,349642,147419,40985,24.0,4.0,81.0
zadig,26046,2,100000,349642,226746,62029,32.0,0.0,52.0
zadig,26046,2,500000,349642,732994,199631,68.0,4.0,143.0
zadig,26046,3,1000,349639,14723,1137,12.0,4.0,32.0
zadig,26046,3,10000,349639,147450,10974,20.0,4.0,49.0
zadig,26046,3,100000,349639,860724,64680,80.0,0.0,182.0
zadig,26046,3,500000,349639,503097,37564,44.0,4.0,218.0
zadig,26046,4,1000,349638,14729,1007,16.0,0.0,65.0
zadig,26046,4,10000,349638,147429,10169,28.0,0.0,76.0
zadig,26046,4,100000,349638,328256,22584,36.0,0.0,53.0
zadig,26046,4,500000,349638,441573,30435,44.0,0.0,95.0
zadig,26046,5,1000,349638,14735,1001,12.0,4.0,44.0
zadig,26046,5,10000,349638,147358,10059,24.0,0.0,46.0
zadig,26046,5,100000,349638,821187,55949,76.0,0.0,1261.0
zadig,26046,5,500000,349638,177514,12085,24.0,4.0,70.0
zadig,26046,6,1000,349638,14735,1000,16.0,0.0,39.0
zadig,26046,6,10000,349638,97809,6641,20.0,0.0,41.0
zadig,26046,6,100000,349638,97809,6641,12.0,8.0,751.0
zadig,26046,6,500000,349638,399709,27155,44.0,0.0,65.0
zadig,26046,7,1000,349638,14735,1000,16.0,0.0,63.0
zadig,26046,7,10000,349638,91016,6176,24.0,0.0,58.0
zadig,26046,7,100000,349638,91016,6176,20.0,0.0,65.0
zadig,26046,7,500000,349638,91016,6176,20.0,0.0,72.0
don-quixote,404461,2,1000,7024485,18716,84117,268.0,12.0,351.0
don-quixote,404461,2,10000,7024485,187137,744550,332.0,16.0,1310.0
don-quixote,404461,2,100000,7024485,1040858,4086582,584.0,16.0,1396.0
don-quixote,404461,2,500000,7024485,9356478,36698145,2872.0,108.0,6581.0
don-quixote,404461,3,1000,7024519,18719,3708,280.0,16.0,357.0
don-quixote,404461,3,10000,7024519,187057,34111,300.0,8.0,1196.0
don-quixote,404461,3,100000,7024519,1870249,335041,476.0,28.0,1225.0
don-quixote,404461,3,500000,7024519,4235118,755387,680.0,48.0,2979.0
don-quixote,404461,4,1000,7024518,18694,1182,296.0,16.0,1029.0
don-quixote,404461,4,10000,7024518,187035,12758,304.0,20.0,612.0
don-quixote,404461,4,100000,7024518,1870172,128826,484.0,0.0,2240.0
don-quixote,404461,4,500000,7024518,6167501,423186,888.0,40.0,2456.0
don-quixote,404461,5,1000,7024519,18716,1059,276.0,16.0,318.0
don-quixote,404461,5,10000,7024519,187098,10636,268.0,16.0,429.0
don-quixote,404461,5,100000,7024519,1870188,104850,468.0,8.0,1606.0
don-quixote,404461,5,500000,7024519,2272639,127775,504.0,8.0,1653.0
don-quixote,404461,6,1000,7024520,18696,1007,296.0,0.0,636.0
don-quixote,404461,6,10000,7024520,187028,10161,312.0,0.0,523.0
don-quixote,404461,6,100000,7024520,1870293,101768,496.0,16.0,1910.0
don-quixote,404461,6,500000,7024520,4551491,246437,760.0,52.0,1742.0
don-quixote,404461,7,1000,7024521,18698,1002,320.0,16.0,422.0
don-quixote,404461,7,10000,7024521,187106,10108,284.0,16.0,755.0
don-quixote,404461,7,100000,7024521,1870589,100682,524.0,24.0,1131.0
don-quixote,404461,7,500000,7024521,6566937,354018,992.0,32.0,2319.0
madame-bovary,112972,2,1000,1796267,16866,10399,76.0,0.0,93.0
madame-bovary,112972,2,10000,1796267,168584,118596,80.0,0.0,134.0
madame-bovary,112972,2,100000,1796267,1566267,1137560,248.0,16.0,698.0
madame-bovary,112972,2,500000,1796267,8432226,6160826,1088.0,36.0,3061.0
madame-bovary,112972,3,1000,1796277,16857,1291,72.0,0.0,182.0
madame-bovary,112972,3,10000,1796277,168711,12425,84.0,0.0,133.0
madame-bovary,112972,3,100000,1796277,1686388,128414,192.0,16.0,272.0
madame-bovary,112972,3,500000,1796277,3372400,259511,348.0,8.0,1962.0
madame-bovary,112972,4,1000,1796279,16853,1044,76.0,12.0,513.0
madame-bovary,112972,4,10000,1796279,168587,10331,80.0,4.0,146.0
madame-bovary,112972,4,100000,1796279,454163,29478,104.0,4.0,145.0
madame-bovary,112972,4,500000,1796279,6543056,401929,584.0,36.0,1026.0
madame-bovary,112972,5,1000,1796279,16856,1001,76.0,0.0,419.0
madame-bovary,112972,5,10000,1796279,168616,10059,84.0,0.0,103.0
madame-bovary,112972,5,100000,1796279,1686365,100421,240.0,8.0,439.0
madame-bovary,112972,5,500000,1796279,577471,34681,120.0,0.0,1884.0
madame-bovary,112972,6,1000,1796279,16856,1000,80.0,4.0,277.0
madame-bovary,112972,6,10000,1796279,168644,10006,84.0,0.0,182.0
madame-bovary,112972,6,100000,1796279,295408,17901,96.0,0.0,305.0
madame-bovary,112972,6,500000,1796279,714591,42605,136.0,20.0,307.0
madame-bovary,112972,7,1000,1796279,16856,1000,68.0,8.0,254.0
madame-bovary,112972,7,10000,1796279,168693,10000,84.0,0.0,122.0
madame-bovary,112972,7,100000,1796279,1686279,100032,232.0,8.0,379.0
madame-bovary,112972,7,500000,1796279,367294,21797,100.0,8.0,161.0
zadig,26046,2,1000,349642,14757,4286,16.0,0.0,65.0
zadig,26046,2,10000,349642,147360,38005,20.0,4.0,82.0
zadig,26046,2,100000,349642,226746,62029,32.0,0.0,58.0
zadig,26046,2,500000,349642,732994,199631,76.0,4.0,204.0
zadig,26046,3,1000,349639,14723,1137,16.0,0.0,27.0
zadig,26046,3,10000,349639,147450,10974,24.0,0.0,32.0
zadig,26046,3,100000,349639,860724,64680,84.0,4.0,3006.0
zadig,26046,3,500000,349639,503097,37564,48.0,0.0,610.0
zadig,26046,4,1000,349638,14729,1007,12.0,4.0,537.0
zadig,26046,4,10000,349638,147429,10169,24.0,0.0,44.0
zadig,26046,4,100000,349638,328256,22584,36.0,0.0,148.0
zadig,26046,4,500000,349638,441573,30435,44.0,0.0,472.0
zadig,26046,5,1000,349638,14735,1001,16.0,0.0,27.0
zadig,26046,5,10000,349638,147358,10059,28.0,0.0,104.0
zadig,26046,5,100000,349638,366126,24939,40.0,0.0,110.0
zadig,26046,5,500000,349638,177514,12085,24.0,4.0,242.0
zadig,26046,6,1000,349638,14735,1000,16.0,0.0,137.0
zadig,26046,6,10000,349638,97809,6641,20.0,0.0,35.0
zadig,26046,6,100000,349638,91031,6180,16.0,4.0,42.0
zadig,26046,6,500000,349638,399709,27155,40.0,4.0,101.0
zadig,26046,7,1000,349638,14735,1000,16.0,0.0,58.0
zadig,26046,7,10000,349638,91016,6176,20.0,0.0,63.0
zadig,26046,7,100000,349638,91016,6176,20.0,0.0,56.0
zadig,26046,7,500000,349638,91016,6176,20.0,0.0,46.0
don-quixote,404461,2,1000,7024485,18710,62755,264.0,16.0,356.0
don-quixote,404461,2,10000,7024485,187160,709856,288.0,16.0,816.0
don-quixote,404461,2,100000,7024485,1871279,7433074,820.0,24.0,1854.0
don-quixote,404461,2,500000,7024485,2896574,11242852,1032.0,88.0,4371.0
don-quixote,404461,3,1000,7024519,18719,3708,316.0,4.0,649.0
don-quixote,404461,3,10000,7024519,186970,32538,308.0,4.0,507.0
don-quixote,404461,3,100000,7024519,1870491,332589,472.0,12.0,714.0
don-quixote,404461,3,500000,7024519,4287898,766441,680.0,36.0,2009.0
don-quixote,404461,4,1000,7024518,18704,1365,280.0,4.0,474.0
don-quixote,404461,4,10000,7024518,187037,12285,300.0,8.0,401.0
don-quixote,404461,4,100000,7024518,1870229,128115,472.0,8.0,2154.0
don-quixote,404461,4,500000,7024518,9352681,641023,1212.0,24.0,3342.0
don-quixote,404461,5,1000,7024519,18700,1057,300.0,8.0,3057.0
don-quixote,404461,5,10000,7024519,187098,10636,308.0,0.0,2067.0
don-quixote,404461,5,100000,7024519,1301246,73467,404.0,24.0,1179.0
don-quixote,404461,5,500000,7024519,5833935,330607,1308.0,68.0,4279.0
don-quixote,404461,6,1000,7024520,18695,1007,300.0,0.0,951.0
don-quixote,404461,6,10000,7024520,186944,10090,304.0,4.0,3538.0
don-quixote,404461,6,100000,7024520,1870278,101371,468.0,20.0,1414.0
don-quixote,404461,6,500000,7024520,9351808,507546,1220.0,44.0,2102.0
don-quixote,404461,7,1000,7024521,18694,1003,308.0,28.0,450.0
don-quixote,404461,7,10000,7024521,186975,10096,352.0,32.0,1481.0
don-quixote,404461,7,100000,7024521,610706,32948,352.0,4.0,1350.0
don-quixote,404461,7,500000,7024521,9352147,504548,1340.0,52.0,5409.0
madame-bovary,112972,2,1000,1796267,16866,10399,80.0,0.0,219.0
madame-bovary,112972,2,10000,1796267,168584,118596,76.0,0.0,112.0
madame-bovary,112972,2,100000,1796267,171142,112186,104.0,4.0,255.0
madame-bovary,112972,2,500000,1796267,1638227,1219452,228.0,28.0,396.0
madame-bovary,112972,3,1000,1796277,16857,1291,64.0,8.0,97.0
madame-bovary,112972,3,10000,1796277,168711,12425,80.0,4.0,113.0
madame-bovary,112972,3,100000,1796277,1686388,128414,236.0,32.0,700.0
madame-bovary,112972,3,500000,1796277,783982,61119,132.0,4.0,250.0
madame-bovary,112972,4,1000,1796279,16853,1044,68.0,4.0,99.0
madame-bovary,112972,4,10000,1796279,168587,10331,72.0,0.0,123.0
madame-bovary,112972,4,100000,1796279,1686210,103368,200.0,4.0,291.0
madame-bovary,112972,4,500000,1796279,4986647,307202,452.0,12.0,1011.0
madame-bovary,112972,5,1000,1796279,16857,1001,76.0,0.0,90.0
madame-bovary,112972,5,10000,1796279,168616,10059,80.0,4.0,114.0
madame-bovary,112972,5,100000,1796279,1686418,100429,216.0,12.0,350.0
madame-bovary,112972,5,500000,1796279,2114795,126752,240.0,12.0,543.0
madame-bovary,112972,6,1000,1796279,16856,1000,72.0,0.0,94.0
madame-bovary,112972,6,10000,1796279,168644,10006,80.0,8.0,1823.0
madame-bovary,112972,6,100000,1796279,1686395,100059,212.0,0.0,351.0
madame-bovary,112972,6,500000,1796279,714591,42605,128.0,8.0,315.0
madame-bovary,112972,7,1000,1796279,16856,1000,76.0,0.0,156.0
madame-bovary,112972,7,10000,1796279,168693,10000,84.0,0.0,144.0
madame-bovary,112972,7,100000,1796279,1686279,100032,240.0,0.0,389.0
madame-bovary,112972,7,500000,1796279,367294,21797,108.0,12.0,228.0
zadig,26046,2,1000,349642,14757,4286,16.0,4.0,64.0
zadig,26046,2,10000,349642,147360,38005,24.0,0.0,45.0
zadig,26046,2,100000,349642,226746,62029,24.0,8.0,54.0
zadig,26046,2,500000,349642,732994,199631,80.0,0.0,216.0
zadig,26046,3,1000,349639,14723,1137,16.0,0.0,371.0
zadig,26046,3,10000,349639,147450,10974,28.0,0.0,796.0
zadig,26046,3,100000,349639,536594,40273,52.0,4.0,86.0
zadig,26046,3,500000,349639,126089,9489,24.0,0.0,47.0
zadig,26046,4,1000,349638,14734,1013,16.0,4.0,59.0
zadig,26046,4,10000,349638,147429,10169,28.0,0.0,471.0
zadig,26046,4,100000,349638,641924,44213,60.0,0.0,1619.0
zadig,26046,4,500000,349638,441573,30435,44.0,4.0,392.0
zadig,26046,5,1000,349638,14719,1001,16.0,0.0,22.0
zadig,26046,5,10000,349638,147358,10059,20.0,4.0,59.0
zadig,26046,5,100000,349638,366126,24939,36.0,4.0,100.0
zadig,26046,5,500000,349638,177514,12085,28.0,0.0,129.0
zadig,26046,6,1000,349638,14735,1000,16.0,8.0,145.0
zadig,26046,6,10000,349638,97809,6641,24.0,0.0,58.0
zadig,26046,6,100000,349638,91031,6180,16.0,4.0,48.0
zadig,26046,6,500000,349638,399709,27155,40.0,4.0,101.0
zadig,26046,7,1000,349638,14735,1000,16.0,0.0,60.0
zadig,26046,7,10000,349638,91016,6176,24.0,8.0,77.0
zadig,26046,7,100000,349638,91016,6176,20.0,0.0,35.0
zadig,26046,7,500000,349638,91016,6176,20.0,0.0,41.0
don-quixote,404461,2,1000,7024485,18710,62755,304.0,0.0,480.0
don-quixote,404461,2,10000,7024485,187136,753888,332.0,4.0,1375.0
don-quixote,404461,2,100000,7024485,1871419,7320478,744.0,24.0,1299.0
don-quixote,404461,2,500000,7024485,5678251,22210551,1880.0,24.0,3479.0
don-quixote,404461,3,1000,7024519,18681,3509,304.0,4.0,1012.0
don-quixote,404461,3,10000,7024519,187001,31384,292.0,20.0,567.0
don-quixote,404461,3,100000,7024519,1870491,332589,460.0,24.0,1254.0
don-quixote,404461,3,500000,7024519,9351024,1676045,1296.0,20.0,4898.0
don-quixote,404461,4,1000,7024518,18698,1300,264.0,0.0,298.0
don-quixote,404461,4,10000,7024518,187037,12285,316.0,4.0,2221.0
don-quixote,404461,4,100000,7024518,1082015,75257,412.0,8.0,2223.0
don-quixote,404461,4,500000,7024518,3953983,275859,660.0,36.0,1721.0
don-quixote,404461,5,1000,7024519,18697,1171,288.0,20.0,888.0
don-quixote,404461,5,10000,7024519,187030,10414,304.0,12.0,877.0
don-quixote,404461,5,100000,7024519,1729430,97351,420.0,28.0,1100.0
don-quixote,404461,5,500000,7024519,2901193,164122,588.0,16.0,2285.0
don-quixote,404461,6,1000,7024520,18698,1003,304.0,4.0,738.0
don-quixote,404461,6,10000,7024520,187088,10274,312.0,8.0,3271.0
don-quixote,404461,6,100000,7024520,1870577,101820,500.0,16.0,4597.0
don-quixote,404461,6,500000,7024520,4042997,219582,744.0,28.0,2089.0
don-quixote,404461,7,1000,7024521,18694,1003,276.0,12.0,709.0
don-quixote,404461,7,10000,7024521,187111,10016,276.0,4.0,877.0
don-quixote,404461,7,100000,7024521,294600,15892,336.0,8.0,635.0
don-quixote,404461,7,500000,7024521,9351255,503589,1260.0,48.0,3870.0
madame-bovary,112972,2,1000,1796267,16866,10399,68.0,16.0,158.0
madame-bovary,112972,2,10000,1796267,132888,102005,72.0,0.0,116.0
madame-bovary,112972,2,100000,1796267,171142,112186,84.0,8.0,175.0
